RT,SERIALNO,SPORDER,PUMA,ST,ADJINC,PWGTP,AGEP,CIT,CITWP,COW,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DRATX,DREM,ENG,FER,GCL,GCM,GCR,HINS1,HINS2,HINS3,HINS4,HINS5,HINS6,HINS7,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MARHD,MARHM,MARHT,MARHW,MARHYP,MIG,MIL,MLPA,MLPB,MLPCD,MLPE,MLPFG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,WRK,YOEP,ANC,ANC1P,ANC2P,DECADE,DIS,DRIVESP,ESP,ESR,FHICOVP,FOD1P,FOD2P,HICOV,HISP,INDP,JWAP,JWDP,LANP,MIGPUMA,MIGSP,MSP,NAICSP,NATIVITY,NOP,OC,OCCP,PAOC,PERNP,PINCP,POBP,POVPIP,POWPUMA,POWSP,PRIVCOV,PUBCOV,QTRBIR,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNH,RACNUM,RACPI,RACSOR,RACWHT,RC,SCIENGP,SCIENGRLP,SFN,SFR,SOCP,VPS,WAOB
P,1436576,1,105,11,1001264,59,33,1,,5,2,2,2,2,2,,,2,,,2,,,2,1,2,2,2,2,2,0,15,1,1,2,1,2,2,1,2,2013,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,23,0,1,0,0,84000,50,1,1,1,,1,51,999,,2,1,,1,0,5501,,1,1,9370,106,64,,,,2,9211MP,1,,0,10,,84000,84000,26,501,100,11,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,1110XX,,1
P,1436837,1,103,11,1001264,37,51,1,,9,2,2,2,2,2,,,2,1,,2,,,2,2,1,2,2,2,2,0,,,,1,5,,,,,,1,4,,,,,,,,,,2,1,2,1,3,0,0,0,1900,1,,16,0,1,0,0,0,,3,,2,,1,902,999,,2,,,3,0,,,1,1,9920,,,625,,,6,9920,1,,0,9920,,0,1900,11,15,,,2,1,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,999920,,1
P,1437337,1,101,11,1001264,16,94,1,,,1,2,2,1,1,,,1,,,2,,,2,2,1,1,1,1,2,0,,,,2,2,2,2,1,2,1951,1,4,,,,,,,,,,3,5,3,3,3,0,0,16,14000,1,,16,0,2,0,0,0,,3,,,,1,195,999,,1,,,6,0,,,1,1,,,,,,,3,,1,,0,,,0,14000,51,,,,1,1,4,1,1,1,0,0,0,0,1,0,0,1,0,,,,,,,1
P,1437478,1,101,11,1001264,30,21,1,,1,2,2,2,2,2,,,2,1,2,,,,1,2,2,2,2,2,2,0,,,,1,5,,,,,,1,4,,,,,,,,,,2,3,2,1,2,0,0,17,0,3,15,21,0,2,0,0,3000,40,1,6,2,,2,26,125,,2,,,6,0,2100,,1,1,6480,,,620,,,6,5111Z,1,,0,1030,,3000,3000,11,,,,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,151134,,1
P,1437501,1,105,11,1001264,72,21,1,,1,2,2,2,2,2,,,2,,2,,,,2,1,2,2,2,2,2,0,,,,2,5,,,,,,3,4,,,,,,,,,,2,3,2,2,3,0,0,17,0,3,15,19,0,2,0,0,400,15,1,6,2,,2,142,935,,2,,,6,0,,,1,1,5170,,,,100,11,6,4481,1,,0,710,,400,400,34,,,,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,,,,,131111,,1
P,1437847,1,104,11,1001264,38,20,1,,,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0,,,,2,5,,,,,,3,4,,,,,,,,,,2,5,2,2,3,0,0,17,0,2,14,16,0,1,0,0,0,,3,,2,,1,902,999,,2,,,6,0,,,1,1,,,,,51256,51,6,,1,,0,,,0,0,51,0,,,1,2,3,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
P,1438084,1,103,11,1001264,189,74,1,,,2,2,2,1,2,,,1,,,2,,,2,2,1,2,2,2,2,0,,,,2,3,2,2,1,2,1961,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,16,0,1,0,9300,0,,3,,2,,1,902,999,,1,,,6,0,,,1,1,,,,,,,4,,1,,0,,,0,9300,11,81,,,2,1,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
P,1438435,1,102,11,1001264,78,59,4,2012,6,2,2,2,2,2,,,2,1,,2,,,1,2,2,2,2,2,2,0,35,1,1,1,3,2,2,2,2,1981,1,4,,,,,,,,,,3,5,3,2,3,0,0,0,0,1,,22,30000,1,0,0,0,40,1,1,1,2001,1,553,999,7,2,1,,1,0,5003,,1,1,8170,105,59,796,,,4,6216,2,,0,3600,,30000,30000,440,243,1100,24,1,2,2,2,2,2,0,0,1,0,1,0,0,0,0,1,2,,,311010,,6
P,1438435,2,102,11,1001264,111,65,3,,1,2,2,2,2,2,,,2,1,,2,,,2,1,1,2,2,2,2,0,,,,1,3,2,2,2,2,2005,1,4,,,,,,,,,,3,1,1,1,3,9000,0,12,0,1,,11,0,1,0,0,4200,30,1,5,2,2001,1,902,999,7,2,,,3,1,,,1,1,6190,,,796,,,4,4853,1,,0,9140,,4200,13200,440,116,,,1,1,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,533041,,6
P,1438435,3,102,11,1001264,112,65,5,,6,2,2,2,2,2,,,2,1,,2,,,2,1,1,2,2,2,2,0,,,,1,3,2,2,2,2,2005,1,4,,,,,,,,,,3,5,3,3,3,0,0,12,0,1,,19,0,1,0,0,0,,2,,,1995,4,999,999,6,2,,,3,1,,,1,1,7070,,,796,,,4,531,2,,0,4920,,0,0,440,0,,,1,1,3,2,2,2,0,0,1,0,1,0,0,0,0,,,,,419020,,6
P,1438582,1,104,11,1001264,38,16,1,,,2,2,2,2,2,,,2,,,,,,1,2,2,1,2,2,2,0,,,,2,5,,,,,,3,,,,,,,,,,,2,5,2,2,3,0,0,17,0,3,11,12,0,1,0,0,0,,3,,2,,1,902,999,,2,,,6,1,,,1,1,,,,,51187,51,6,,1,,0,,,0,0,51,0,,,1,1,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
P,1439253,1,103,11,1001264,63,31,1,,5,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,10000,15,1,1,2,1,2,2,1,2,2012,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,24,0,2,0,0,100000,40,1,1,1,,3,996,999,,2,1,,1,0,2408,,1,1,9370,94,52,,,,1,9211MP,1,,0,1530,4,100000,110000,48,501,100,11,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,1721YY,,1
P,1439253,2,103,11,1001264,52,30,1,,2,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,,,,2,1,2,2,1,2,2012,1,4,,,,,,,,,,2,5,2,2,3,0,0,1,0,1,,22,0,1,0,0,0,,2,,2,,3,996,999,,2,,,6,0,6211,,1,1,9160,,,,,,1,8131,1,,0,430,,0,0,36,501,,,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,119XXX,,1
P,1439290,1,101,11,1001264,98,57,1,,7,2,2,2,2,2,,,2,,,2,,,2,1,2,2,2,2,2,1000,35,1,1,2,3,1,2,1,2,2001,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,24,0,1,0,0,140000,40,1,1,1,,2,32,50,,2,1,,1,0,2601,,1,1,7380,125,79,,,,4,5415,1,,0,1005,,140000,141000,39,501,59300,51,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,151111,,1
P,1439357,1,104,11,1001264,301,68,1,,,2,2,2,1,2,,,1,,,2,,,2,2,1,1,2,2,2,0,,,,2,5,,,,,,3,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,10,0,2,8900,0,0,,3,,2,,1,902,999,,1,,,6,0,,,1,1,,,,,100,11,6,,1,,0,,4,0,8900,37,78,,,2,1,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
P,1439432,1,105,11,1001264,87,25,1,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0,90,,4,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,22,0,1,0,0,185000,55,1,1,1,,2,22,32,,2,,,1,0,5501,,1,1,7270,79,22,,,,6,5411,1,,0,2100,,185000,185000,13,501,1300,51,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,2310XX,,1
P,1439432,2,105,11,1001264,137,25,1,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,1500,20,,4,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,12,0,1,,22,0,1,0,0,60000,65,1,1,,,4,999,999,,2,,,1,1,5501,,1,1,7070,116,73,,,,6,531,1,,0,840,,60000,61500,13,499,1300,51,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,132051,,1
P,1440090,1,105,11,1001264,184,51,4,2001,1,2,2,2,2,2,,,2,3,,2,,,1,2,2,2,2,2,2,0,10,1,1,1,1,2,2,2,2,2005,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,12,0,1,0,0,34000,40,1,1,1,1987,1,226,999,5,2,1,,1,0,,,1,11,8680,48,13,625,,,1,722Z,2,,0,4010,,34000,34000,312,300,100,11,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,351012,,3
P,1440090,2,105,11,1001264,105,41,4,2011,1,2,2,2,2,2,,,2,2,2,2,,,1,2,2,2,2,2,2,0,15,,10,1,1,2,2,2,2,2005,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,21,0,2,0,0,34500,40,1,1,1,2005,1,226,999,7,2,,,1,0,6201,,1,11,8190,133,85,625,,,1,622,2,,0,5400,1,34500,34500,312,300,100,11,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,434171,,3
P,1440090,3,105,11,1001264,116,19,4,2011,1,2,2,2,2,2,,,2,1,2,,,,1,2,2,2,2,2,2,0,10,,2,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,3,15,19,0,2,0,0,6100,18,1,2,1,2006,1,226,999,7,2,,,1,0,,,1,11,6870,186,112,625,,,6,52M1,2,,0,5160,4,6100,6100,312,300,100,11,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,,,,,433071,,3
P,1440090,4,105,11,1001264,101,5,1,,,2,2,2,,2,,,2,1,,,,,1,2,2,2,2,2,2,,,,,1,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,2,2,,1,,,,,,,,,1,226,999,,2,,1,,0,,,1,11,,,,625,,,,,1,4,1,,,,,11,300,,,1,2,1,1,1,1,0,0,0,0,1,0,0,1,1,,,,,,,1
P,1440537,1,105,11,1001264,41,33,1,,2,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,25,,10,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,22,0,2,0,0,67000,50,1,1,1,,2,32,88,,2,,,1,1,1902,,1,1,9170,111,67,,,,6,813M,1,,0,2830,4,67000,67000,34,501,100,11,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,273041,,1
P,1440901,1,105,11,1001264,48,35,3,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,-6400,45,1,1,2,1,2,2,1,2,2014,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,1,0,0,89000,40,1,1,1,1991,1,939,999,6,2,1,,1,0,5506,,1,16,7380,97,49,,,,1,5415,1,,0,5120,,89000,82600,301,501,59300,51,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,433031,,7
P,1440901,2,105,11,1001264,32,33,1,,5,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,5,,10,2,1,2,2,1,2,2014,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,22,0,2,0,0,105000,40,1,1,1,,1,32,999,,2,,,1,0,5200,,1,1,9470,86,46,,,,1,92MP,1,,0,630,4,105000,105000,51,501,100,11,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,131070,,1
P,1440960,1,105,11,1001264,15,86,1,,,1,1,2,1,1,,,2,,,2,,,2,1,1,2,2,2,2,0,,,,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0,0,17,0,1,,24,0,1,0,8300,0,,3,,2,,1,50,999,,1,,,6,0,4901,,1,1,,,,,,,6,,1,,0,,,0,8300,44,73,,,1,1,3,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,,,1
P,1441054,1,103,11,1001264,69,80,1,,,2,2,2,2,2,,,2,,,2,,,1,2,1,2,2,2,2,80000,,,,2,5,,,,,,1,4,,,,,,,,,,2,1,2,3,3,0,0,0,72000,1,,23,0,2,0,11500,0,,3,,2,,1,939,999,,2,,,6,0,6402,,1,1,,,,,,,6,,1,,0,,4,0,163500,11,501,,,1,1,2,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,,,1
P,1441054,2,103,11,1001264,99,56,1,,1,2,2,2,2,2,,,1,,,2,,,2,1,2,2,2,2,2,0,,,,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,15,0,1,,19,0,1,0,0,15000,40,1,5,,,4,999,999,,1,,,6,1,,,1,1,7470,,,,,,6,5418,1,,0,2825,,15000,15000,42,121,,,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,,,,,273031,,1
P,1441351,1,102,11,1001264,109,30,1,,5,2,2,2,2,2,,,2,1,,2,,,1,2,2,2,2,2,2,0,45,,4,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,22,0,1,0,0,70000,40,1,1,1,,1,3,999,,2,,,1,0,6402,2602,1,1,9590,106,58,607,,,6,928P,1,,0,1020,,70000,70000,36,501,1300,51,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,15113X,,1
P,1441787,1,105,11,1001264,136,32,1,,3,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,360,10,1,1,2,1,2,2,1,2,2013,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,1,0,0,78000,42,1,1,1,,2,153,32,,2,1,,1,0,3600,5200,1,1,9470,90,49,,,,1,92MP,1,,0,3820,,78000,78360,39,501,100,11,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,333021,,1
P,1441787,2,105,11,1001264,135,31,1,,5,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,1000,10,,10,2,1,2,2,1,2,2013,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,22,0,2,0,0,160000,45,1,1,1,,2,3,50,,2,,,1,0,1901,,1,1,9570,81,40,,,,1,92M2,1,,0,60,4,160000,161000,24,501,100,11,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,112031,,1
P,1442220,1,105,11,1001264,46,64,1,,5,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,5000,,,,2,3,2,2,1,2,1975,3,4,,,,,,,,,,2,5,2,2,3,0,0,0,81000,1,,19,0,1,0,0,0,,2,,2,,1,902,999,,2,,,6,0,,,1,1,9470,,,,1200,37,4,92MP,1,,0,1020,,0,86000,45,501,,,1,2,3,2,2,2,0,0,1,0,1,0,0,0,0,,,,,15113X,,1
P,1442220,2,105,11,1001264,73,64,1,,5,2,2,2,2,2,2,1,2,,,2,,,1,2,2,2,1,1,2,0,45,,4,2,3,2,2,1,2,1978,3,2,0,0,0,1,0,0,0,0,0,3,5,3,3,3,1500,0,12,0,1,,19,0,1,0,0,98000,40,1,1,1,,1,902,999,,2,,,1,1,,,1,1,9390,94,46,,1200,37,4,92119,1,,0,5240,,98000,99500,24,501,100,11,1,1,1,2,2,2,0,0,1,0,1,0,0,0,0,,,,,434051,6,1
P,1442534,1,104,11,1001264,41,76,1,,,2,2,2,2,2,,,2,,,2,,,2,1,1,2,2,2,2,10,,,,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,2,20000,0,0,0,1,,1,0,1,0,10400,0,,3,,2,,1,902,999,,2,,,6,1,,,1,1,,,,,,,6,,1,,0,,,0,30410,51,268,,,1,1,2,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
P,1442780,1,105,11,1001264,178,48,3,,2,2,2,2,2,2,,,2,1,2,2,,,1,2,2,2,2,2,2,0,35,,4,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,22,0,2,0,0,75000,45,1,1,1,1989,2,32,22,5,2,,,1,0,3301,,1,1,7460,110,64,607,,,6,5417,1,,0,2830,4,75000,75000,110,501,100,11,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,273041,,5
P,1444026,1,104,11,1001264,64,54,1,,2,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,30,1,1,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,6100,1,,21,0,2,0,0,61000,42,1,1,1,,1,902,999,,2,1,,1,0,1902,,1,1,8380,112,67,,,,6,6242,1,,0,420,4,61000,67100,11,501,100,11,1,2,1,2,2,2,0,0,1,0,1,0,0,0,0,2,2,,,119151,,1
P,1444026,2,104,11,1001264,135,19,1,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0,45,1,1,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,15,19,0,1,0,0,31400,40,1,1,1,,2,599,917,,2,1,,1,0,,,1,1,770,73,25,,,,6,23,1,,0,6230,,31400,31400,51,501,59300,51,1,2,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,472031,,1
P,1444425,1,102,11,1001264,217,85,1,,,2,2,2,2,2,,,2,,,2,,,1,2,1,2,2,2,2,0,,,,2,2,2,2,1,2,1953,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,31100,1,,16,0,2,0,0,0,,3,,2,,1,900,999,,2,,,6,0,,,1,1,,,,,,,3,,1,,0,,4,0,31100,51,357,,,1,1,1,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
P,1444425,2,102,11,1001264,245,54,1,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,30,1,1,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,1,,19,0,1,0,0,20000,40,1,1,1,,1,900,999,,2,1,,1,0,,,1,1,6190,88,43,,,,6,4853,1,,0,9140,,20000,20000,51,357,100,11,1,2,1,2,2,2,0,0,1,0,1,0,0,0,0,,,,,533041,,1
P,1444609,1,103,11,1001264,42,42,1,,5,2,2,2,2,2,,2,2,,,2,,,2,2,2,2,1,2,2,0,,,11,2,5,,,,,,3,1,1,0,0,0,0,0,0,0,0,3,5,3,3,3,0,0,0,0,1,,22,0,1,0,0,80000,60,1,1,1,,2,87,32,,2,,,4,0,6002,,1,1,9680,,,,100,11,6,928110P2,1,,0,9810,,80000,80000,27,501,100,11,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,552010,1,1
P,1444609,2,103,11,1001264,77,29,1,,4,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0,30,,4,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,12,0,1,,16,0,1,0,0,3900,40,1,5,,,4,999,999,,2,,,1,1,,,1,1,7870,91,46,,100,11,6,611M1,1,,0,2720,,3900,3900,25,31,1000,24,1,2,1,2,2,2,0,0,1,0,1,0,0,0,0,,,,,272020,,1
P,1446230,1,103,11,1001264,66,39,1,,1,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,,,11,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,2,0,0,637000,45,1,1,1,,1,615,999,,2,,,1,0,5501,,1,1,7390,,,,,,6,5416,1,,0,430,4,637000,637000,27,501,100,11,1,2,4,6,38,4,0,1,0,0,1,0,0,0,0,1,2,,,119XXX,,1
P,1446355,1,103,11,1001264,50,49,1,,,2,2,2,2,1,,,2,,,2,,,2,2,2,1,2,2,2,0,,,,2,5,,,,,,1,4,,,,,,,,,,2,2,2,2,3,0,0,0,0,1,,12,0,1,8500,6000,0,,3,,2,,3,996,999,,1,,,6,0,,,1,1,,,,,,,6,,1,,0,,,0,14500,11,117,,,2,1,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
P,1446848,1,104,11,1001264,17,63,1,,,2,2,2,2,2,,,1,,,2,,,2,2,2,1,2,2,2,0,,,,2,4,2,2,1,2,1986,3,4,,,,,,,,,,2,5,2,2,3,0,0,17,0,1,,16,0,1,0,12200,0,,3,,2,,1,902,999,,1,,,6,0,,,1,1,,,,,1400,45,5,,1,,0,,,0,12200,11,99,,,2,1,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
P,1447066,1,105,11,1001264,35,61,4,1995,4,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,15,,2,2,5,,,,,,1,4,,,,,,,,,,1,5,2,3,1,0,0,0,0,1,,22,0,2,0,0,102000,40,1,1,1,1980,2,903,370,5,2,,,1,0,6206,6207,1,1,9570,109,67,,,,6,92M2,2,,0,2550,4,102000,102000,368,501,100,11,1,2,3,2,2,2,0,0,1,0,1,0,0,0,0,2,2,,,2590XX,,3
P,1447066,2,105,11,1001264,34,23,5,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0,35,1,1,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,10,0,3,15,16,0,1,0,0,35000,40,1,1,1,2012,2,903,370,7,2,1,,1,0,,,1,1,6870,95,49,,,,6,52M1,2,,0,5160,,35000,35000,368,501,1000,24,1,2,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,433071,,3
P,1447505,1,103,11,1001264,80,52,1,,5,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,30,,12,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,1,0,0,114000,40,1,1,1,,4,999,999,,2,,,1,1,6203,,1,1,9590,106,61,,,,6,928P,1,,0,1220,,114000,114000,21,501,100,11,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,152031,,1
P,1447505,2,103,11,1001264,152,39,1,,2,2,2,2,2,2,,,2,,2,2,,,2,2,2,2,2,2,2,0,,,,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,12,0,1,,17,0,2,0,0,20000,50,1,5,,,4,999,999,,2,,,6,1,,,2,1,8090,,,,,,6,6214,1,,0,2000,4,20000,20000,36,162,,,2,2,1,2,2,2,0,0,1,0,1,0,0,0,0,,,,,211010,,1
P,1447799,1,105,11,1001264,81,24,1,,,2,2,2,2,2,,,2,,2,,,,2,1,2,2,2,2,2,0,,,,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,17,0,3,16,21,0,2,0,0,0,,3,,,,1,902,999,,2,,,6,0,6201,6207,1,1,,,,,3400,17,6,,1,,0,,,0,0,17,,,,1,2,3,2,2,2,0,0,1,0,1,0,0,0,0,2,2,,,,,1
P,1447841,1,102,11,1001264,95,68,1,,1,2,2,2,2,2,,2,2,,,2,,,1,1,1,2,2,2,2,0,,,,2,1,2,2,2,2,2010,1,2,0,0,0,0,1,0,0,0,0,2,5,2,2,3,4000,0,0,15000,1,,17,0,1,0,27000,0,,2,,2,,1,902,999,,2,,,6,1,,,1,1,6470,,,,,,1,51111,1,,0,8250,,0,46000,37,188,,,1,1,2,2,2,2,0,0,1,0,1,0,0,0,0,,,,,515111,13,1
P,1447841,2,102,11,1001264,125,60,1,,9,2,2,2,2,2,,,2,,,2,,,2,2,2,1,2,2,2,0,,,,2,1,2,2,1,2,2010,1,4,,,,,,,,,,2,1,2,1,2,0,0,1,0,1,,14,0,2,0,0,0,,3,,2,,1,902,999,,2,,,3,0,,,1,1,9920,,,,,,1,9920,1,,0,9920,4,0,0,11,188,,,2,1,3,2,2,2,0,0,1,0,1,0,0,0,0,,,,,999920,,1
P,1447841,3,102,11,1001264,180,43,1,,9,2,2,2,2,2,,,2,,2,2,,,2,2,2,1,2,2,2,0,,,,2,5,,,,,,1,4,,,,,,,,,,2,1,2,1,2,0,0,2,0,1,,20,0,2,0,0,0,,3,,2,,1,902,999,,2,,,3,0,,,1,1,9920,,,,,,6,9920,1,,0,9920,4,0,0,11,188,,,2,1,2,2,2,2,0,0,1,0,1,0,0,0,0,,,,,999920,,1
P,1447841,4,102,11,1001264,147,21,1,,,2,2,2,1,2,,,1,,2,,,,2,2,2,1,2,2,2,0,,,,2,5,,,,,,1,4,,,,,,,,,,2,3,2,2,2,0,0,7,0,1,,16,0,2,0,0,0,,3,,2,,1,902,999,,1,,,6,0,,,1,1,,,,,,,6,,1,,0,,4,0,0,11,188,,,2,1,2,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
P,1447907,1,102,11,1001264,90,40,1,,2,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,12,1,1,2,1,2,2,1,2,2007,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,24,870,2,0,0,96000,36,1,1,1,,1,902,999,,2,1,,1,0,5200,,1,1,9190,84,43,,,,1,8139Z,1,,0,1860,4,96870,96870,11,501,1000,24,1,2,3,2,2,2,0,0,1,0,1,0,0,0,0,1,2,,,1930XX,,1
P,1447907,2,102,11,1001264,107,45,1,,2,2,2,2,2,2,,2,2,,,2,,,1,2,2,2,2,2,2,0,30,1,1,2,1,2,2,2,2,2007,1,2,0,1,0,0,0,0,0,0,0,3,5,3,3,3,0,0,1,0,2,16,24,0,1,0,0,92000,65,1,1,1,,1,902,999,,2,1,,1,0,5301,5506,1,1,7870,58,16,,,,1,611M1,1,,0,230,,92000,92000,12,501,1000,24,1,2,4,2,2,2,0,0,1,0,1,0,0,0,0,1,2,,,119030,4,1
P,1448077,1,104,11,1001264,78,32,1,,1,2,2,2,2,2,,,2,,2,2,,,2,2,2,1,2,2,2,0,,,,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,2,15,18,0,2,0,0,50000,50,1,1,2,,4,999,999,,2,,,2,0,,,1,1,8660,,,,100,11,6,7211,1,,0,310,2,50000,50000,11,179,,,2,1,1,2,2,2,0,0,1,0,1,0,0,0,0,,,,,119051,,1
P,1448077,2,104,11,1001264,85,14,1,,,2,2,2,,2,,,2,,,,,,2,2,2,1,2,2,2,,,,,2,5,,,,,,3,,,,,,,,,,,,,,,,,,2,,2,10,10,,1,,,,,,,,,4,999,999,,2,,7,,1,,,1,1,,,,,100,11,,,1,7,1,,,,,11,179,,,2,1,1,2,2,2,0,0,1,0,1,0,0,0,1,,,,,,,1
P,1448077,3,104,11,1001264,70,11,1,,,2,2,2,,2,,,2,,,,,,2,2,2,1,2,2,2,,,,,2,5,,,,,,3,,,,,,,,,,,,,,,,,,2,,1,,8,,2,,,,,,,,,4,999,999,,2,,7,,1,,,1,1,,,,,100,11,,,1,7,1,,,,,11,179,,,2,1,3,2,2,2,0,0,1,0,1,0,0,0,1,,,,,,,1
P,1448077,4,104,11,1001264,85,10,1,,,2,2,2,,2,,,1,,,,,,2,2,2,1,2,2,2,,,,,2,5,,,,,,3,,,,,,,,,,,,,,,,,,2,,2,7,7,,1,,,,,,,,,4,999,999,,1,,7,,1,,,1,1,,,,,100,11,,,1,7,1,,,,,11,179,,,2,1,2,2,2,2,0,0,1,0,1,0,0,0,1,,,,,,,1
